,TCS.NS_Open,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_Close,INFY.NS_Volume,HCLTECH.NS_Open,HCLTECH.NS_Close,HCLTECH.NS_Volume,WIPRO.NS_Open,WIPRO.NS_Close,WIPRO.NS_Volume,LTIM.NS_Open,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_Close,TECHM.NS_Volume,TCS.NS_SO_K,TCS.NS_SO_D,TCS.NS_SO_B/S_Decision,INFY.NS_SO_K,INFY.NS_SO_D,INFY.NS_SO_B/S_Decision,HCLTECH.NS_SO_K,HCLTECH.NS_SO_D,HCLTECH.NS_SO_B/S_Decision,WIPRO.NS_SO_K,WIPRO.NS_SO_D,WIPRO.NS_SO_B/S_Decision,LTIM.NS_SO_K,LTIM.NS_SO_D,LTIM.NS_SO_B/S_Decision,TECHM.NS_SO_K,TECHM.NS_SO_D,TECHM.NS_SO_B/S_Decision,TCS.NS_MACD,TCS.NS_signal_MACD,TCS.NS_signal_MACD_diff,TCS.NS_MACD_B/S_Decision,INFY.NS_MACD,INFY.NS_signal_MACD,INFY.NS_signal_MACD_diff,INFY.NS_MACD_B/S_Decision,HCLTECH.NS_MACD,HCLTECH.NS_signal_MACD,HCLTECH.NS_signal_MACD_diff,HCLTECH.NS_MACD_B/S_Decision,WIPRO.NS_MACD,WIPRO.NS_signal_MACD,WIPRO.NS_signal_MACD_diff,WIPRO.NS_MACD_B/S_Decision,LTIM.NS_MACD,LTIM.NS_signal_MACD,LTIM.NS_signal_MACD_diff,LTIM.NS_MACD_B/S_Decision,TECHM.NS_MACD,TECHM.NS_signal_MACD,TECHM.NS_signal_MACD_diff,TECHM.NS_MACD_B/S_Decision,TCS.NS_RSI,TCS.NS_RSI_B/S_Decision,INFY.NS_RSI,INFY.NS_RSI_B/S_Decision,HCLTECH.NS_RSI,HCLTECH.NS_RSI_B/S_Decision,WIPRO.NS_RSI,WIPRO.NS_RSI_B/S_Decision,LTIM.NS_RSI,LTIM.NS_RSI_B/S_Decision,TECHM.NS_RSI,TECHM.NS_RSI_B/S_Decision,TCS.NS_Final_BorS_Decision,INFY.NS_Final_BorS_Decision,HCLTECH.NS_Final_BorS_Decision,WIPRO.NS_Final_BorS_Decision,LTIM.NS_Final_BorS_Decision,TECHM.NS_Final_BorS_Decision,Cash Balance,TCS.NS_owned_shares,INFY.NS_owned_shares,HCLTECH.NS_owned_shares,WIPRO.NS_owned_shares,LTIM.NS_owned_shares,TECHM.NS_owned_shares,Portfolio Value,NS Portfolio Value,Nifty50,Nifty50_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,Nifty50_DReturns
2023-11-28,3407.9907969040432,3420.855224609375,1689195,1419.7419541641063,1418.4637451171875,3755373,1263.8842016621159,1271.1248779296875,2152951,396.1551373383274,396.0054626464844,4072657,5412.3161461730015,5412.6123046875,263892,1162.9160718899195,1170.01953125,910795,69.92479616259322,83.47111331295736,Sell,85.43176691976997,90.19997893666856,Sell,82.42448392952628,92.14775423860662,Sell,75.64658581597679,89.41135135236706,Sell,86.21274625955066,89.83133393398082,Sell,87.82787438847485,92.27389578968986,Sell,12.254274997610992,-0.8347310544982727,13.089006052109264,NA,9.961063110906252,3.451907215245921,6.5091558956603315,NA,18.85059393915708,16.282003631095247,2.5685903080618324,NA,0.4185025717018789,-1.8577704596547777,2.2762730313566566,NA,80.84526627540527,61.415675486766986,19.42959078863828,NA,10.646992197760483,2.967234268227842,7.679757929532641,NA,62.00584218171619,NA,61.74714226486614,NA,68.21887159055782,NA,65.21196978952884,NA,78.91227960636995,Sell,66.50228837669567,NA,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1150148.011291504,19889.69921875,1093933.45703125,0.0,0.003431580434090753,0.004799264638990497
2023-11-29,3431.5511628424047,3463.8359375,1441634,1426.7226273572849,1435.079833984375,3875778,1278.2206220914559,1287.8265380859375,1835524,397.15299429086537,405.38543701171875,7772043,5423.2316302800955,5520.53369140625,354830,1174.4957203947256,1188.7998046875,1898448,91.77946828478642,82.82201841240204,Sell,100.0,91.50025693638399,Sell,100.0,92.14775423860662,Sell,100.0,89.41135135236706,Sell,100.0,91.11766542044141,Sell,100.0,93.62267812609275,Sell,15.38054309044719,2.40832377449082,12.97221931595637,NA,11.637713925277012,5.08906855725214,6.548645368024872,NA,19.666466795268207,16.95889626392984,2.707570531338366,NA,1.28109681786799,-1.2299970041502242,2.511093822018214,NA,87.25257358657473,66.58305510672854,20.66951847984619,NA,12.398919134191374,4.853571241420549,7.545347892770825,NA,67.55259995037139,NA,65.05989714529157,NA,71.14162314558304,Sell,73.83177688813856,Sell,81.27578971683766,Sell,68.64100873313284,NA,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1168734.2791748047,20096.599609375,1105312.978515625,0.0,0.016159892205899862,0.010402389113554511
2023-11-30,3449.7388947546815,3438.057373046875,3266235,1428.8366063329588,1430.7047119140625,10120867,1290.7712017848903,1294.536376953125,4104385,406.0839654905239,412.17095947265625,9912979,5531.893732535085,5469.36376953125,612934,1189.0917174547305,1188.0699462890625,2978406,78.67168025582711,78.55635446356747,Sell,95.78011032160455,90.6562790007049,Sell,100.0,92.14775423860662,Sell,100.0,89.76848592020256,Sell,91.21737818675517,89.44905669283526,Sell,99.30933945405587,93.48454601690392,Sell,15.598211889537197,5.046301397500096,10.551910492037102,NA,12.469693128360177,6.565193471473748,5.904499656886429,NA,20.61682194207947,17.69048139955977,2.9263405425197,NA,2.4836143658180276,-0.48727473015657385,2.9708890959746013,NA,87.19628128949535,70.7057003432819,16.49058094621344,NA,13.57199091717007,6.597255176570453,6.974735740599616,NA,62.52797670699603,NA,68.35480990093805,NA,75.69265812545015,Sell,78.64433366159284,Sell,73.42810387392912,Sell,72.00101762213828,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1168799.6685791016,20133.150390625,1107323.271484375,0.0,5.594890597637736e-05,0.0018187545137213768
2023-12-01,3450.281457130903,3461.765869140625,1172141,1435.3747673520043,1427.9024658203125,3489187,1299.4599303065886,1290.4814453125,1854324,412.8694953351487,406.782470703125,4915213,5531.893735119462,5509.22265625,195286,1193.7624744015213,1187.6807861328125,1017856,90.7268876684576,78.89724211216271,Sell,93.07728987972943,90.92152010796863,Sell,95.08467679286184,91.30368835410067,Sell,84.00005074458619,86.5684960691198,Sell,98.0586145052882,92.10169929394752,Sell,98.94107957439877,94.07742512446004,Sell,17.482268763658794,7.533494870731836,9.948773892926958,NA,12.755882922403998,7.803331361659798,4.9525515607442,NA,20.802982317200076,18.31298158308783,2.4900007341122468,NA,2.967603490251406,0.20370091392502218,2.763902576326384,NA,89.33811411362785,74.4321830973511,14.905931016276753,NA,14.305353573225602,8.138874855901483,6.16647871732412,NA,69.86927830355484,NA,74.00863706924271,Sell,73.60152903115073,Sell,73.14334399061075,Sell,74.18771933858868,Sell,78.22904607272186,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1168219.2998046875,20267.900390625,1114734.521484375,0.0,-0.0004965511113804721,0.0066929416105065975
2023-12-04,3494.2967372462645,3462.55419921875,1625213,1435.915493055784,1439.75,5511948,1303.3217550754594,1291.6883544921875,1547057,411.8217437144551,406.5829162597656,5331236,5541.771979288274,5509.568359375,168191,1204.6608167869167,1190.9405517578125,1581599,91.08752852564503,84.43807217946187,Sell,100.0,94.85783342422079,Sell,96.54767277543078,94.81136669956379,Sell,83.40751708552094,88.61083072921679,Sell,98.04726493615807,94.70720077755043,Sell,100.0,97.2156586833859,Sell,18.82204029504419,9.791203955594307,9.030836339449882,NA,13.779841950050013,8.998633479337842,4.781208470712171,NA,20.808041094751616,18.811993485420587,1.996047609331029,NA,3.297059532542278,0.8223726376484733,2.4746868948938046,NA,90.02566755431599,77.55087998874409,12.474787565571901,NA,14.976939765881752,9.506487837897538,5.4704519279842145,NA,72.37496199993933,Sell,78.50744454302803,Sell,80.37554515219568,Sell,74.88952644145618,Sell,73.90972488290296,Sell,76.75500364406668,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1170332.4811401367,20686.80078125,1137774.04296875,0.0,0.0018088909640532336,0.020668169003769332
2023-12-05,3487.7413623400444,3481.432373046875,1377656,1441.1756829086667,1429.524658203125,5123039,1300.4254492341133,1271.9937744140625,3932040,406.53299901500714,403.489501953125,5582684,5507.1974227106375,5420.90966796875,268002,1191.037832296829,1187.7293701171875,1499843,100.0,90.45311294694322,Sell,89.109885295368,95.59345709934038,Sell,72.6742181546452,92.86131354458756,Sell,74.22229390901857,88.32597234782514,Sell,77.76419122599376,93.01748977083905,Sell,96.69829969839634,98.98974374537019,Sell,21.163173848144652,12.065597934104376,9.097575914040275,NA,13.609357034066988,9.920778190283672,3.6885788437833167,NA,19.003798237942874,18.850354435925045,0.15344380201782926,NA,3.2708389425533824,1.312065898629455,1.9587730439239273,NA,82.46592728821179,78.53388944863762,3.932037839574164,NA,15.07627127009664,10.620444524337358,4.455826745759282,NA,73.97237507738386,Sell,73.2101139841106,Sell,68.76866416999734,NA,69.80805493568829,NA,65.14467621658343,NA,78.46883480763398,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1161392.812866211,20855.099609375,1147030.478515625,0.0,-0.007638571446993203,0.008135565760247543
2023-12-06,3482.4182705434523,3552.902587890625,1896572,1432.2777372753521,1449.532958984375,5269178,1279.1860117186761,1283.5787353515625,2077245,405.88439345630246,417.8588562011719,11041035,5441.506158524375,5571.2587890625,605990,1190.064737619557,1192.2054443359375,2637916,100.0,92.09721928998594,Sell,100.0,95.59345709934038,Sell,86.71732230451092,90.20477800548976,Sell,100.0,88.32597234782513,Sell,100.0,93.01748977083905,Sell,100.0,98.98974374537019,Sell,28.457547202375736,15.34398778775865,13.113559414617086,NA,14.916797609119158,10.91998207405077,3.9968155350683876,NA,18.29780657889978,18.739844864519995,-0.44203828562021386,Sell,4.359294500753208,1.9215116190542056,2.437782881699002,NA,87.59693329474521,80.34649821785915,7.250435076886063,NA,15.33935148862588,11.564225917195063,3.7751255714308165,NA,73.95677804741017,Sell,70.37038211586443,Sell,67.99316351650545,NA,71.96112379744841,Sell,65.6792970587795,NA,71.62663111857321,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1182265.745666504,20937.69921875,1151573.45703125,0.0,0.017972328198570864,0.003960643244200535
2023-12-07,3553.7895577859376,3563.548828125,1967653,1448.1072452668247,1441.2740478515625,4424453,1284.9785455910555,1282.082275390625,1985003,419.1062001503661,417.35992431640625,5625276,5595.905292192791,5499.49267578125,273629,1192.9840484812487,1190.30810546875,1076885,100.0,96.36288323882052,Sell,92.03412081216482,94.84425919745244,Sell,84.90333750120227,87.1854455057302,Sell,98.73258358676752,88.07248906517864,Sell,83.95899408245275,91.56581294997856,Sell,98.0742234882041,98.74272055219984,Sell,34.697482274075355,19.21468668502199,15.482795589053364,NA,15.112323124743398,11.758450284189296,3.353872840554102,NA,17.416781475028756,18.47523218662175,-1.058450711592993,NA,5.12259366807092,2.5617280288575484,2.5608656392133713,NA,84.89376448204621,81.25595147069657,3.6378130113496354,NA,15.219306377115117,12.295242009179075,2.924064367936042,NA,67.50925985612491,NA,58.039802111219274,NA,57.424367290514674,NA,68.63439541933312,NA,53.33848106065324,NA,59.17673217615837,NA,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1178276.3798828125,20901.150390625,1149563.271484375,0.0,-0.0033743393127256827,-0.0017455990623970186
2023-12-08,3581.3917063273734,3575.18115234375,1641155,1445.6984375196703,1466.099853515625,6323433,1286.9095561073773,1316.9342041015625,4509751,417.9087217460372,421.7006530761719,7739561,5530.905932111913,5639.27197265625,780096,1196.8762384612028,1192.3028564453125,2642571,100.0,98.217505705129,Sell,100.0,96.22880122150657,Sell,100.0,88.16851014715783,Sell,100.0,91.2724789162614,Sell,100.0,91.95409004892092,Sell,100.0,98.95450463732008,Sell,40.11884208531774,23.39551776508114,16.723324320236596,NA,17.07369857457661,12.82149994226676,4.252198632309851,NA,19.30824863867997,18.641835477033393,0.6664131616465774,Buy,6.008511906286117,3.2510848043432623,2.7574271019428545,NA,92.95893209196038,83.59654759494934,9.362384497011035,NA,15.110939984436754,12.858381604230612,2.2525583802061426,NA,68.19436939468999,NA,68.04712405639437,NA,68.52038415906395,NA,72.89565071887348,Sell,61.12412354014904,NA,63.256874576861186,NA,Sell,Sell,Buy,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1195461.7207641602,20969.400390625,1153317.021484375,0.0,0.01458515266431526,0.003265370504707432
2023-12-11,3571.435230657208,3591.151123046875,1102503,1464.9691859595441,1463.494384765625,3862018,1322.726553869072,1327.746826171875,2824656,419.1061963089984,419.7049255371094,5042121,5666.239765461859,5700.46826171875,497043,1197.849293599628,1200.08740234375,1558876,100.0,100.0,Sell,97.83320863589805,95.79544294868617,Sell,100.0,88.85897559207167,Sell,95.3811001988226,93.66719553892173,Sell,100.0,92.34463706168931,Sell,100.0,98.95450463732008,Sell,45.183109206223435,27.7530360533096,17.430073152913835,NA,18.207973017328413,13.898794557279091,4.309178460049322,NA,21.43267568545525,19.200003518717764,2.232672166737487,NA,6.474930985460674,3.895854040566745,2.5790769448939286,NA,103.10018980736913,87.49727603743331,15.602913769935824,NA,15.474822512162973,13.381669785817085,2.0931527263458882,NA,68.10562965904636,NA,67.27697601773562,NA,67.4109963258521,NA,68.0212393129373,NA,62.2007258809852,NA,62.79752926382695,NA,Sell,Sell,Sell,Sell,Sell,Sell,228.7232836962212,0,0,979,0,0,0,1300092.8661059618,1200788.6674194336,20997.099609375,1154840.478515625,0.003794726678777227,0.004455974258940287,0.001320935183362959
2023-12-12,3587.257287353308,3619.9365234375,2236866,1452.679133143265,1451.2535400390625,6103494,1329.3879987836463,1327.746826171875,2730422,419.80470587406296,421.301513671875,5951682,5729.46137100013,5687.97216796875,362937,1204.612038298712,1193.1298828125,1114846,100.0,100.0,Sell,87.65332962455751,95.50413181452407,Sell,100.0,94.32413196114263,Sell,99.07623416570434,98.63798359025888,Sell,97.51742709527717,96.29528423554599,Sell,92.98669593593574,98.21218388482797,Sell,50.93220388531654,32.38886961971099,18.54333426560555,NA,17.91267366503098,14.70157037882947,3.21110328620151,NA,22.852865814006236,19.93057597777546,2.9222898362307745,NA,6.893933807695987,4.495469993992594,2.398463813703393,NA,108.87384931593806,91.77259069313426,17.101258622803797,NA,15.0285486039038,13.711045549434429,1.3175030544693715,NA,72.46737928289755,Sell,61.5600655450661,NA,67.1358047540829,NA,68.65804666788821,NA,63.88645093044043,NA,62.90989554190442,NA,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1199881.8294677734,20906.400390625,1149852.021484375,0.0012358409378374624,-0.000755201957067908,-0.004319607014175553
2023-12-13,3591.791926768917,3542.502197265625,3850968,1451.204380580357,1424.657958984375,8549258,1331.6567370501302,1321.857666015625,1896931,422.6486217237039,418.7569274902344,4848408,5706.592680620887,5657.8427734375,387503,1192.9840041813675,1183.3505859375,3025706,76.93432663456183,95.38686532691237,Sell,64.15817228764932,88.33576627205393,Sell,94.66309132282191,95.91328576480484,Sell,92.7960842244252,97.19720043514393,Sell,91.53168307035055,94.6016208496161,Sell,83.12898986567964,94.83798185796391,Sell,48.67895912291442,35.646887520351676,13.032071602562745,NA,15.355595926931073,14.832375488449792,0.5232204384812817,NA,23.235328314634444,20.59152644514726,2.6438018694871843,NA,6.940662092020716,4.984508413598219,1.9561536784224973,NA,109.75315963137382,95.36870448078218,14.384455150591634,NA,13.727523442402799,13.714341128028105,0.01318231437469386,NA,57.567414332023006,NA,47.38874594374741,NA,63.611259009324996,NA,66.1936645318346,NA,60.18869039549201,NA,50.42168838588568,NA,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1187724.1874389648,20926.349609375,1150949.228515625,0.0,-0.010132366146590743,0.0009542158562574343
2023-12-14,3578.434424317438,3615.1552734375,3290396,1438.8160878705758,1476.226806640625,12489858,1342.9040184398143,1365.68798828125,5145574,422.598727844108,433.47552490234375,12340688,5739.389070924816,5872.00634765625,958532,1201.741588807869,1230.6417236328125,5287733,98.18889198179644,95.02464372327165,Sell,100.0,89.92894210962098,Sell,100.0,98.93261826456438,Sell,100.0,97.45068371779043,Sell,100.0,97.80982203312556,Sell,100.0,95.22313716032309,Sell,52.154537432487814,38.94841750277891,13.206119929708905,NA,17.290949125477482,15.32409021585533,1.966858909622152,NA,26.76662431990985,21.82654602009978,4.940078299810072,NA,8.072309833787926,5.60206869763616,2.470241136151766,NA,126.27560343862297,101.55008427235035,24.72551916627262,NA,16.324275129828266,14.236327928388137,2.0879472014401284,NA,66.88973645704701,NA,62.28814128999486,NA,72.54997055461253,Sell,72.03039514191383,Sell,73.94320026745301,Sell,71.16439194444335,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1228030.1450195312,21182.69921875,1165048.45703125,0.0,0.03393545236076756,0.012250087289956912
2023-12-15,3614.613130938124,3806.153076171875,8531230,1497.4640153988992,1551.8841552734375,18395389,1372.832189628485,1439.736083984375,7374290,435.12201579766565,445.59967041015625,20783617,5876.648843294479,6054.755859375,1618791,1235.799071757176,1270.9268798828125,5900381,100.0,95.02464372327165,Sell,100.0,89.92894210962098,Sell,100.0,98.93261826456438,Sell,100.0,97.45068371779043,Sell,100.0,97.80982203312556,Sell,100.0,95.22313716032309,Sell,69.51950712469625,45.06263542716238,24.45687169753387,NA,24.645547686209966,17.188381709926258,7.457165976283708,NA,35.135247065945805,24.488286229268986,10.646960836676818,NA,9.83410460264713,6.448475878638355,3.3856287240087752,NA,152.35980845675385,111.71202910923105,40.6477793475228,NA,21.38636626522066,15.666335595754642,5.720030669466016,NA,82.92840315394076,Sell,75.40539718275579,Sell,86.92472485475705,Sell,82.38311474838143,Sell,78.03054118637938,Sell,84.81832737226749,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1279080.0115966797,21456.650390625,1180115.771484375,0.0,0.04157053211127515,0.012932779200891975
2023-12-18,3803.2944323987535,3804.378662109375,2521612,1541.6095670533812,1538.070068359375,6467243,1438.3360598834024,1452.2864990234375,3075527,445.0508636354664,444.3024597167969,10091036,6065.326210391374,6064.5361328125,413220,1269.8565585234421,1256.96337890625,2671348,99.55434938566682,94.93551360040502,Sell,90.09160222465047,88.38062082737147,Sell,100.0,98.93261826456438,Sell,97.45849964962966,97.86616360795183,Sell,100.0,97.80982203312556,Sell,86.74371656638513,92.5718804736001,Sell,82.19074656375187,52.48825765448028,29.702488909271594,NA,29.024858170149628,19.55567700197093,9.469181168178697,NA,42.29263136221334,28.04915525585786,14.243476106355484,NA,10.998877376469466,7.358556178204577,3.640321198264888,NA,171.84005005905783,123.73763329919642,48.10241675986141,NA,23.99477529607043,17.3320235358178,6.662751760252629,NA,82.31042119846909,Sell,71.24887609089123,Sell,87.20992039891806,Sell,80.828070640211,Sell,78.0913438920463,Sell,77.0348523840974,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1276966.3261108398,21418.650390625,1178025.771484375,0.0,-0.0016525045084563317,-0.0017710126840955187
2023-12-19,3790.3804360586278,3761.989501953125,2004435,1543.723523384469,1532.121826171875,4221721,1449.583263671046,1436.8397216796875,2590417,444.65172853542225,437.76641845703125,8032347,6093.97361136495,6038.40771484375,431913,1264.9911722999022,1246.940673828125,1717860,88.90815599488371,92.71714479938176,Sell,85.82512047855202,88.01497899817036,Sell,91.80117559246128,97.29285338305664,Sell,84.47090169562895,94.94509711393675,Sell,96.03951675754169,97.51423996557845,Sell,77.22863725281144,89.42026873697525,Sell,87.800237660932,59.550653655770624,28.249584005161374,NA,31.650670617878404,21.974675725152427,9.675994892725978,NA,46.18607976791054,31.676540158268395,14.509539609642147,NA,11.264711701317935,8.13978728282725,3.1249244184906857,NA,183.05973819943574,135.6020542792443,47.45768392019144,NA,24.965423843397957,18.858703597333832,6.106720246064125,NA,75.14338832510825,Sell,67.91939150059193,NA,80.76534567526616,Sell,71.44751416951674,Sell,74.00740816527941,Sell,69.12000372532773,NA,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1265790.5782470703,21453.099609375,1179920.478515625,0.0,-0.008751795278585495,0.0016083748565725031
2023-12-20,3772.8824855963785,3726.35302734375,2586083,1538.758324043588,1510.589599609375,6592367,1433.6537482398799,1390.161376953125,4368383,441.0593617216393,431.03076171875,13224971,6065.3258958635515,5959.13330078125,886292,1256.2335391074241,1214.975341796875,2860865,79.95792440127195,93.3218643527238,Sell,70.21268539749292,89.22588162013908,Sell,67.02529234309884,91.76529358711203,Sell,71.11774054886662,90.60942837882504,Sell,84.0232902555874,96.01256140262583,Sell,46.88227195609245,82.1709251550578,Sell,88.35176988890498,65.3108769023975,23.040892986507487,NA,31.629569184556203,23.905654417033183,7.72391476752302,NA,44.98653657745831,34.33853944210638,10.647997135351929,NA,10.807296327688846,8.67328909179957,2.1340072358892765,NA,183.44005641042168,145.1696547054798,38.27040170494189,NA,22.891456203131156,19.665254118493298,3.2262020846378583,NA,73.91445581737462,Sell,63.87223797222996,NA,66.94604332732237,NA,62.500030339977656,NA,72.12795922473342,Sell,57.340071892469005,NA,Sell,Sell,Sell,Sell,Sell,Sell,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1241748.58203125,21150.150390625,1163258.271484375,0.0,-0.018993660269706614,-0.01412146609423337
2023-12-21,3702.8909404490255,3733.697021484375,1517562,1495.6940786043801,1510.1962890625,5319038,1372.0115884708302,1372.8804931640625,2841508,427.9872329419904,433.0763854980469,5331504,5909.692907370455,6036.728515625,513420,1198.8223910607148,1216.4349365234375,3337533,81.80239552534407,90.0445650614333,Sell,69.92897572177785,83.21167676449465,Sell,57.85296282473927,83.33588615205989,Sell,75.17310516021266,85.64404941086758,Sell,95.78498774722952,95.16955895207172,Sell,48.267941740912086,71.82451350324023,NA,88.36286994324792,69.92127551056758,18.441594432680333,NA,31.22121059135293,25.368765651897135,5.852444939455793,NA,42.15552441284899,35.90193643625491,6.253587976594083,NA,10.488946050656239,9.036420483570904,1.4525255670853348,NA,187.83747321385363,153.70321840715457,34.13425480669906,NA,21.122116392469934,19.956626573288627,1.1654898191813068,NA,73.1864936587543,Sell,64.41112529099036,NA,63.94837670884988,NA,68.23530855930312,NA,73.04702366628608,Sell,57.798881986097,NA,Sell,Sell,Sell,Sell,Sell,NA,1301699.574092886,0,0,0,0,0,0,1301699.574092886,1243238.7874145508,21255.05078125,1169027.79296875,0.0,0.0012000862371537302,0.004959794076523361
